timestamp_datetime,timestamp,aqi_raw,temperature_c,humidity,presence,minute_of_day,sin_minute_day,cos_minute_day,aqi_smoothed
2025-12-08 11:22:28+00:00,2025-12-08T11:22:28,47.62,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.5275
2025-12-08 11:22:33+00:00,2025-12-08T11:22:33,47.74,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.54750000000001
2025-12-08 11:22:38+00:00,2025-12-08T11:22:38,47.5,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.568333333333335
2025-12-08 11:22:43+00:00,2025-12-08T11:22:43,47.62,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.568333333333335
2025-12-08 11:22:48+00:00,2025-12-08T11:22:48,47.13,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.58833333333334
2025-12-08 11:22:53+00:00,2025-12-08T11:22:53,47.62,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.58833333333334
2025-12-08 11:22:58+00:00,2025-12-08T11:22:58,47.74,21.4,73,0,682,0.1650476058606781,-0.9862856015372313,47.598333333333336
2025-12-08 11:23:04+00:00,2025-12-08T11:23:04,47.99,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.62916666666666
2025-12-08 11:23:09+00:00,2025-12-08T11:23:09,47.62,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.619166666666665
2025-12-08 11:23:14+00:00,2025-12-08T11:23:14,47.74,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.619166666666665
2025-12-08 11:23:19+00:00,2025-12-08T11:23:19,47.5,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.629999999999995
2025-12-08 11:23:24+00:00,2025-12-08T11:23:24,47.5,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.60999999999999
2025-12-08 11:23:29+00:00,2025-12-08T11:23:29,47.5,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.599999999999994
2025-12-08 11:23:34+00:00,2025-12-08T11:23:34,47.74,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.599999999999994
2025-12-08 11:23:39+00:00,2025-12-08T11:23:39,47.86,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.629999999999995
2025-12-08 11:23:44+00:00,2025-12-08T11:23:44,47.62,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.629999999999995
2025-12-08 11:23:49+00:00,2025-12-08T11:23:49,47.25,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.63999999999999
2025-12-08 11:23:54+00:00,2025-12-08T11:23:54,47.74,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.65
2025-12-08 11:23:59+00:00,2025-12-08T11:23:59,47.5,21.4,73,0,683,0.16074256560382594,-0.9869963665602319,47.629999999999995
2025-12-08 11:24:04+00:00,2025-12-08T11:24:04,47.62,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.59916666666666
2025-12-08 11:24:09+00:00,2025-12-08T11:24:09,47.5,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.58916666666667
2025-12-08 11:24:14+00:00,2025-12-08T11:24:14,47.37,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.55833333333334
2025-12-08 11:24:19+00:00,2025-12-08T11:24:19,47.25,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.5375
2025-12-08 11:24:24+00:00,2025-12-08T11:24:24,47.62,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.54750000000001
2025-12-08 11:24:29+00:00,2025-12-08T11:24:29,47.62,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.557500000000005
2025-12-08 11:24:34+00:00,2025-12-08T11:24:34,47.74,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.557500000000005
2025-12-08 11:24:39+00:00,2025-12-08T11:24:39,47.5,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.5275
2025-12-08 11:24:44+00:00,2025-12-08T11:24:44,47.5,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.517500000000005
2025-12-08 11:24:49+00:00,2025-12-08T11:24:49,47.62,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.54833333333334
2025-12-08 11:24:54+00:00,2025-12-08T11:24:54,47.5,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.528333333333336
2025-12-08 11:24:59+00:00,2025-12-08T11:24:59,47.62,21.4,73,0,684,0.15643446504023098,-0.9876883405951377,47.538333333333334
2025-12-08 11:25:04+00:00,2025-12-08T11:25:04,47.74,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.54833333333334
2025-12-08 11:25:09+00:00,2025-12-08T11:25:09,47.62,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.55833333333334
2025-12-08 11:25:14+00:00,2025-12-08T11:25:14,47.5,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.56916666666666
2025-12-08 11:25:19+00:00,2025-12-08T11:25:19,47.74,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.60999999999999
2025-12-08 11:25:24+00:00,2025-12-08T11:25:24,47.74,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.62
2025-12-08 11:25:29+00:00,2025-12-08T11:25:29,47.74,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.629999999999995
2025-12-08 11:25:34+00:00,2025-12-08T11:25:34,47.5,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.60999999999999
2025-12-08 11:25:39+00:00,2025-12-08T11:25:39,47.62,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.62
2025-12-08 11:25:44+00:00,2025-12-08T11:25:44,47.62,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.629999999999995
2025-12-08 11:25:49+00:00,2025-12-08T11:25:49,47.99,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.66083333333333
2025-12-08 11:25:54+00:00,2025-12-08T11:25:54,47.62,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.67083333333333
2025-12-08 11:25:59+00:00,2025-12-08T11:25:59,47.62,21.4,73,0,685,0.15212338618991708,-0.9883615104677607,47.67083333333333
2025-12-08 11:26:04+00:00,2025-12-08T11:26:04,47.62,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.66083333333333
2025-12-08 11:26:09+00:00,2025-12-08T11:26:09,47.62,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.66083333333333
2025-12-08 11:26:15+00:00,2025-12-08T11:26:15,47.62,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.67083333333334
2025-12-08 11:26:20+00:00,2025-12-08T11:26:20,47.5,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.65083333333334
2025-12-08 11:26:25+00:00,2025-12-08T11:26:25,47.62,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.64083333333334
2025-12-08 11:26:30+00:00,2025-12-08T11:26:30,47.5,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.62083333333334
2025-12-08 11:26:35+00:00,2025-12-08T11:26:35,47.74,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.64083333333334
2025-12-08 11:26:40+00:00,2025-12-08T11:26:40,47.62,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.64083333333334
2025-12-08 11:26:45+00:00,2025-12-08T11:26:45,47.5,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.630833333333335
2025-12-08 11:26:50+00:00,2025-12-08T11:26:50,47.5,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.59
2025-12-08 11:26:55+00:00,2025-12-08T11:26:55,47.74,21.4,73,0,686,0.14780941112961038,-0.9890158633619168,47.6
2025-12-08 11:27:00+00:00,2025-12-08T11:27:00,47.62,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.6
2025-12-08 11:27:05+00:00,2025-12-08T11:27:05,47.62,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.599999999999994
2025-12-08 11:27:10+00:00,2025-12-08T11:27:10,47.74,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.60999999999999
2025-12-08 11:27:15+00:00,2025-12-08T11:27:15,47.62,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.60999999999999
2025-12-08 11:27:20+00:00,2025-12-08T11:27:20,47.99,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.65083333333333
2025-12-08 11:27:25+00:00,2025-12-08T11:27:25,47.25,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.62
2025-12-08 11:27:30+00:00,2025-12-08T11:27:30,47.99,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.66083333333333
2025-12-08 11:27:35+00:00,2025-12-08T11:27:35,47.99,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.681666666666665
2025-12-08 11:27:40+00:00,2025-12-08T11:27:40,47.74,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.69166666666666
2025-12-08 11:27:45+00:00,2025-12-08T11:27:45,47.37,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.68083333333333
2025-12-08 11:27:50+00:00,2025-12-08T11:27:50,47.74,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.70083333333333
2025-12-08 11:27:55+00:00,2025-12-08T11:27:55,47.99,21.4,73,0,687,0.14349262199117935,-0.9896513868196702,47.721666666666664
2025-12-08 11:28:00+00:00,2025-12-08T11:28:00,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.73166666666666
2025-12-08 11:28:05+00:00,2025-12-08T11:28:05,47.62,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.731666666666676
2025-12-08 11:28:10+00:00,2025-12-08T11:28:10,47.99,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.752500000000005
2025-12-08 11:28:15+00:00,2025-12-08T11:28:15,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.76250000000001
2025-12-08 11:28:20+00:00,2025-12-08T11:28:20,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.741666666666674
2025-12-08 11:28:25+00:00,2025-12-08T11:28:25,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.782500000000006
2025-12-08 11:28:30+00:00,2025-12-08T11:28:30,47.86,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.77166666666667
2025-12-08 11:28:35+00:00,2025-12-08T11:28:35,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.75083333333333
2025-12-08 11:28:40+00:00,2025-12-08T11:28:40,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.75083333333333
2025-12-08 11:28:45+00:00,2025-12-08T11:28:45,47.74,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.781666666666666
2025-12-08 11:28:50+00:00,2025-12-08T11:28:50,48.11,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.8125
2025-12-08 11:28:55+00:00,2025-12-08T11:28:55,47.99,21.4,73,0,688,0.13917310096006574,-0.9902680687415703,47.8125
2025-12-08 11:29:00+00:00,2025-12-08T11:29:00,47.99,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.833333333333336
2025-12-08 11:29:05+00:00,2025-12-08T11:29:05,47.74,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.843333333333334
2025-12-08 11:29:10+00:00,2025-12-08T11:29:10,47.74,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.8225
2025-12-08 11:29:15+00:00,2025-12-08T11:29:15,47.74,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.8225
2025-12-08 11:29:20+00:00,2025-12-08T11:29:20,48.11,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.85333333333333
2025-12-08 11:29:26+00:00,2025-12-08T11:29:26,47.86,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.86333333333332
2025-12-08 11:29:31+00:00,2025-12-08T11:29:31,47.74,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.85333333333333
2025-12-08 11:29:36+00:00,2025-12-08T11:29:36,47.62,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.843333333333334
2025-12-08 11:29:41+00:00,2025-12-08T11:29:41,47.62,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.833333333333336
2025-12-08 11:29:46+00:00,2025-12-08T11:29:46,46.89,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.762499999999996
2025-12-08 11:29:51+00:00,2025-12-08T11:29:51,47.74,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.73166666666666
2025-12-08 11:29:56+00:00,2025-12-08T11:29:56,47.62,21.4,73,0,689,0.13485093027372358,-0.9908658973868821,47.70083333333333
2025-12-08 11:30:01+00:00,2025-12-08T11:30:01,47.5,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.66
2025-12-08 11:30:06+00:00,2025-12-08T11:30:06,47.62,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.65
2025-12-08 11:30:11+00:00,2025-12-08T11:30:11,47.62,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.63999999999999
2025-12-08 11:30:16+00:00,2025-12-08T11:30:16,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.63999999999999
2025-12-08 11:30:21+00:00,2025-12-08T11:30:21,47.62,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.59916666666666
2025-12-08 11:30:26+00:00,2025-12-08T11:30:26,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.589166666666664
2025-12-08 11:30:31+00:00,2025-12-08T11:30:31,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.58916666666667
2025-12-08 11:30:36+00:00,2025-12-08T11:30:36,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.59916666666667
2025-12-08 11:30:41+00:00,2025-12-08T11:30:41,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.609166666666674
2025-12-08 11:30:46+00:00,2025-12-08T11:30:46,47.13,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.62916666666667
2025-12-08 11:30:51+00:00,2025-12-08T11:30:51,47.74,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.62916666666667
2025-12-08 11:30:56+00:00,2025-12-08T11:30:56,47.37,21.4,73,0,690,0.13052619222005157,-0.9914448613738104,47.60833333333334
2025-12-08 11:31:01+00:00,2025-12-08T11:31:01,47.74,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.62833333333334
2025-12-08 11:31:06+00:00,2025-12-08T11:31:06,47.74,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.63833333333334
2025-12-08 11:31:11+00:00,2025-12-08T11:31:11,47.74,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.64833333333334
2025-12-08 11:31:16+00:00,2025-12-08T11:31:16,47.62,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.63833333333334
2025-12-08 11:31:21+00:00,2025-12-08T11:31:21,47.5,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.62833333333333
2025-12-08 11:31:26+00:00,2025-12-08T11:31:26,47.62,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.61833333333333
2025-12-08 11:31:31+00:00,2025-12-08T11:31:31,47.5,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.59833333333333
2025-12-08 11:31:36+00:00,2025-12-08T11:31:36,47.62,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.58833333333333
2025-12-08 11:31:41+00:00,2025-12-08T11:31:41,47.37,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.5575
2025-12-08 11:31:46+00:00,2025-12-08T11:31:46,47.74,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.60833333333333
2025-12-08 11:31:51+00:00,2025-12-08T11:31:51,47.5,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.58833333333333
2025-12-08 11:31:56+00:00,2025-12-08T11:31:56,47.62,21.4,73,0,691,0.12619896913583,-0.992004949679715,47.60916666666666
2025-12-08 11:32:01+00:00,2025-12-08T11:32:01,47.5,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.589166666666664
2025-12-08 11:32:06+00:00,2025-12-08T11:32:06,47.25,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.548333333333325
2025-12-08 11:32:11+00:00,2025-12-08T11:32:11,47.5,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.52833333333333
2025-12-08 11:32:16+00:00,2025-12-08T11:32:16,47.25,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.4975
2025-12-08 11:32:21+00:00,2025-12-08T11:32:21,47.5,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.4975
2025-12-08 11:32:26+00:00,2025-12-08T11:32:26,47.37,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.47666666666667
2025-12-08 11:32:31+00:00,2025-12-08T11:32:31,47.5,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.47666666666667
2025-12-08 11:32:37+00:00,2025-12-08T11:32:37,47.74,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.48666666666667
2025-12-08 11:32:42+00:00,2025-12-08T11:32:42,47.01,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.45666666666667
2025-12-08 11:32:47+00:00,2025-12-08T11:32:47,47.74,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.45666666666667
2025-12-08 11:32:52+00:00,2025-12-08T11:32:52,47.62,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.46666666666667
2025-12-08 11:32:57+00:00,2025-12-08T11:32:57,47.5,21.4,73,0,692,0.12186934340514755,-0.992546151641322,47.45666666666667
2025-12-08 11:33:02+00:00,2025-12-08T11:33:02,47.5,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.45666666666667
2025-12-08 11:33:07+00:00,2025-12-08T11:33:07,47.5,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.4775
2025-12-08 11:33:12+00:00,2025-12-08T11:33:12,47.5,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.4775
2025-12-08 11:33:17+00:00,2025-12-08T11:33:17,47.74,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.51833333333334
2025-12-08 11:33:22+00:00,2025-12-08T11:33:22,47.62,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.528333333333336
2025-12-08 11:33:27+00:00,2025-12-08T11:33:27,47.74,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.55916666666667
2025-12-08 11:33:32+00:00,2025-12-08T11:33:32,47.62,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.56916666666667
2025-12-08 11:33:37+00:00,2025-12-08T11:33:37,47.62,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.55916666666667
2025-12-08 11:33:42+00:00,2025-12-08T11:33:42,47.25,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.57916666666667
2025-12-08 11:33:47+00:00,2025-12-08T11:33:47,47.99,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.6
2025-12-08 11:33:52+00:00,2025-12-08T11:33:52,47.74,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.61000000000001
2025-12-08 11:33:57+00:00,2025-12-08T11:33:57,47.74,21.4,73,0,693,0.11753739745783798,-0.9930684569549263,47.629999999999995
2025-12-08 11:34:02+00:00,2025-12-08T11:34:02,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.63999999999999
2025-12-08 11:34:07+00:00,2025-12-08T11:34:07,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.65
2025-12-08 11:34:12+00:00,2025-12-08T11:34:12,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:17+00:00,2025-12-08T11:34:17,47.74,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:22+00:00,2025-12-08T11:34:22,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:27+00:00,2025-12-08T11:34:27,47.74,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:32+00:00,2025-12-08T11:34:32,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:37+00:00,2025-12-08T11:34:37,47.74,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.669999999999995
2025-12-08 11:34:42+00:00,2025-12-08T11:34:42,47.13,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.66
2025-12-08 11:34:47+00:00,2025-12-08T11:34:47,47.62,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.62916666666666
2025-12-08 11:34:52+00:00,2025-12-08T11:34:52,47.5,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.60916666666666
2025-12-08 11:34:57+00:00,2025-12-08T11:34:57,47.86,21.4,73,0,694,0.11320321376790689,-0.9935718556765875,47.619166666666665
2025-12-08 11:35:02+00:00,2025-12-08T11:35:02,47.74,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.62916666666667
2025-12-08 11:35:07+00:00,2025-12-08T11:35:07,47.62,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.62916666666667
2025-12-08 11:35:12+00:00,2025-12-08T11:35:12,47.62,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.62916666666667
2025-12-08 11:35:17+00:00,2025-12-08T11:35:17,47.62,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.61916666666667
2025-12-08 11:35:22+00:00,2025-12-08T11:35:22,47.74,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.62916666666667
2025-12-08 11:35:27+00:00,2025-12-08T11:35:27,47.5,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.609166666666674
2025-12-08 11:35:32+00:00,2025-12-08T11:35:32,47.25,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.57833333333334
2025-12-08 11:35:37+00:00,2025-12-08T11:35:37,47.5,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.55833333333334
2025-12-08 11:35:42+00:00,2025-12-08T11:35:42,47.25,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.568333333333335
2025-12-08 11:35:48+00:00,2025-12-08T11:35:48,47.5,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.55833333333334
2025-12-08 11:35:53+00:00,2025-12-08T11:35:53,47.74,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.57833333333334
2025-12-08 11:35:58+00:00,2025-12-08T11:35:58,47.37,21.4,73,0,695,0.10886687485196457,-0.9940563382223196,47.537499999999994
2025-12-08 11:36:03+00:00,2025-12-08T11:36:03,47.25,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.49666666666666
2025-12-08 11:36:08+00:00,2025-12-08T11:36:08,47.99,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.527499999999996
2025-12-08 11:36:13+00:00,2025-12-08T11:36:13,47.5,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.51749999999999
2025-12-08 11:36:18+00:00,2025-12-08T11:36:18,47.62,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.51749999999999
2025-12-08 11:36:23+00:00,2025-12-08T11:36:23,47.5,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.497499999999995
2025-12-08 11:36:28+00:00,2025-12-08T11:36:28,47.5,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.497499999999995
2025-12-08 11:36:33+00:00,2025-12-08T11:36:33,47.37,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.50749999999999
2025-12-08 11:36:38+00:00,2025-12-08T11:36:38,47.62,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.51749999999999
2025-12-08 11:36:43+00:00,2025-12-08T11:36:43,46.89,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.48749999999999
2025-12-08 11:36:48+00:00,2025-12-08T11:36:48,47.62,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.497499999999995
2025-12-08 11:36:53+00:00,2025-12-08T11:36:53,47.62,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.487500000000004
2025-12-08 11:36:58+00:00,2025-12-08T11:36:58,47.62,21.4,73,0,696,0.10452846326765373,-0.9945218953682733,47.50833333333333
2025-12-08 11:37:03+00:00,2025-12-08T11:37:03,47.62,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.53916666666667
2025-12-08 11:37:08+00:00,2025-12-08T11:37:08,47.5,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.498333333333335
2025-12-08 11:37:13+00:00,2025-12-08T11:37:13,47.5,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.498333333333335
2025-12-08 11:37:18+00:00,2025-12-08T11:37:18,47.62,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.498333333333335
2025-12-08 11:37:23+00:00,2025-12-08T11:37:23,47.37,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.487500000000004
2025-12-08 11:37:28+00:00,2025-12-08T11:37:28,47.37,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.47666666666667
2025-12-08 11:37:33+00:00,2025-12-08T11:37:33,47.5,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.487500000000004
2025-12-08 11:37:38+00:00,2025-12-08T11:37:38,47.5,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.4775
2025-12-08 11:37:43+00:00,2025-12-08T11:37:43,47.25,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.5075
2025-12-08 11:37:48+00:00,2025-12-08T11:37:48,47.74,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.517500000000005
2025-12-08 11:37:53+00:00,2025-12-08T11:37:53,47.62,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.517500000000005
2025-12-08 11:37:58+00:00,2025-12-08T11:37:58,47.62,21.4,73,0,697,0.10018806161207594,-0.9949685182509117,47.517500000000005
2025-12-08 11:38:03+00:00,2025-12-08T11:38:03,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.5075
2025-12-08 11:38:08+00:00,2025-12-08T11:38:08,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.5075
2025-12-08 11:38:13+00:00,2025-12-08T11:38:13,47.25,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.48666666666667
2025-12-08 11:38:18+00:00,2025-12-08T11:38:18,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.47666666666667
2025-12-08 11:38:23+00:00,2025-12-08T11:38:23,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.487500000000004
2025-12-08 11:38:28+00:00,2025-12-08T11:38:28,47.62,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.50833333333333
2025-12-08 11:38:33+00:00,2025-12-08T11:38:33,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.50833333333333
2025-12-08 11:38:38+00:00,2025-12-08T11:38:38,47.25,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.487500000000004
2025-12-08 11:38:43+00:00,2025-12-08T11:38:43,47.25,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.487500000000004
2025-12-08 11:38:48+00:00,2025-12-08T11:38:48,47.25,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.446666666666665
2025-12-08 11:38:53+00:00,2025-12-08T11:38:53,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.43666666666667
2025-12-08 11:38:59+00:00,2025-12-08T11:38:59,47.5,21.4,73,0,698,0.09584575252022391,-0.9953961983671789,47.42666666666667
