timestamp,aqi,temp,hum,presence
2025-12-22T09:49:50,3.287159,24.8,58,0
2025-12-22T09:49:55,3.277591,24.8,58,0
2025-12-22T09:50:00,3.282803,24.8,58,0
2025-12-22T09:50:05,3.286286,24.8,58,0
2025-12-22T09:50:10,3.291962,24.8,58,0
2025-12-22T09:50:15,3.288467,24.8,58,0
2025-12-22T09:50:20,3.287595,24.8,58,0
2025-12-22T09:50:25,3.275424,24.8,58,0
2025-12-22T09:50:30,3.28934,24.8,58,0
2025-12-22T09:50:35,3.284544,24.8,58,0
2025-12-22T09:50:40,3.280195,24.8,58,0
2025-12-22T09:50:45,3.278459,24.8,58,0
2025-12-22T09:50:50,3.279761,24.8,58,0
2025-12-22T09:50:55,3.281499,24.8,58,0
2025-12-22T09:51:00,3.294149,24.8,58,0
2025-12-22T09:51:05,3.286286,24.8,58,0
2025-12-22T09:51:10,3.28063,24.8,58,0
2025-12-22T09:51:15,3.281933,24.8,58,0
2025-12-22T09:51:20,3.278459,24.8,58,0
2025-12-22T09:51:25,3.28063,24.8,58,0
2025-12-22T09:51:30,3.272394,24.8,58,0
2025-12-22T09:51:35,3.26937,24.8,58,0
2025-12-22T09:51:40,3.275857,24.8,58,0
2025-12-22T09:51:45,3.274558,24.8,58,0
2025-12-22T09:51:50,3.279327,24.8,58,0
2025-12-22T09:51:55,3.266351,24.8,58,0
2025-12-22T09:52:00,3.279327,24.8,58,0
2025-12-22T09:52:05,3.272394,24.8,58,0
2025-12-22T09:52:10,3.28063,24.8,58,0
2025-12-22T09:52:15,3.294149,24.8,58,0
2025-12-22T09:52:20,3.274558,24.8,58,0
2025-12-22T09:52:25,3.278025,24.8,58,0
2025-12-22T09:52:30,3.270665,24.8,58,0
2025-12-22T09:52:35,3.273259,24.8,58,0
2025-12-22T09:52:40,3.274991,24.8,58,0
2025-12-22T09:52:45,3.287595,24.8,58,0
2025-12-22T09:52:50,3.27629,24.8,58,0
2025-12-22T09:52:55,3.267644,24.8,58,0
2025-12-22T09:53:00,3.279327,24.8,58,0
2025-12-22T09:53:05,3.288467,24.8,58,0
2025-12-22T09:53:10,3.293274,24.8,58,0
2025-12-22T09:53:15,3.27629,24.8,58,0
2025-12-22T09:53:20,3.279327,24.8,58,0
2025-12-22T09:53:25,3.275857,24.8,58,0
2025-12-22T09:53:30,3.27629,24.8,58,0
2025-12-22T09:53:35,3.275857,24.8,58,0
2025-12-22T09:53:40,3.277591,24.8,58,0
2025-12-22T09:53:45,3.271962,24.8,58,0
2025-12-22T09:53:50,3.281499,24.8,58,0
2025-12-22T09:53:55,3.268938,24.8,58,0
2025-12-22T09:54:00,3.290214,24.8,58,0
2025-12-22T09:54:05,3.272827,24.8,58,0
2025-12-22T09:54:10,3.27153,24.8,58,0
2025-12-22T09:54:15,3.278459,24.8,58,0
2025-12-22T09:54:20,3.271098,24.8,58,0
2025-12-22T09:54:25,3.273259,24.8,58,0
2025-12-22T09:54:30,3.263767,24.8,58,0
2025-12-22T09:54:35,3.274991,24.8,58,0
2025-12-22T09:54:40,3.27629,24.8,58,0
2025-12-22T09:54:45,3.265489,24.8,58,0
2025-12-22T09:54:50,3.267213,24.8,58,0
2025-12-22T09:54:55,3.264628,24.8,57,0
2025-12-22T09:55:00,3.27629,24.8,58,0
2025-12-22T09:55:05,3.270665,24.8,58,0
2025-12-22T09:55:10,3.267213,24.8,57,0
2025-12-22T09:55:15,3.247919,24.8,58,0
2025-12-22T09:55:20,3.277157,24.8,57,0
2025-12-22T09:55:25,3.26592,24.8,57,0
2025-12-22T09:55:30,3.268938,24.8,57,0
2025-12-22T09:55:35,3.267213,24.8,57,0
2025-12-22T09:55:40,3.265489,24.8,57,0
2025-12-22T09:55:45,3.264628,24.8,57,0
2025-12-22T09:55:50,3.250052,24.8,57,0
2025-12-22T09:55:55,3.27153,24.8,57,0
2025-12-22T09:56:00,3.282368,24.8,57,0
2025-12-22T09:56:05,3.264628,24.8,57,0
2025-12-22T09:56:10,3.264197,24.8,57,0
2025-12-22T09:56:15,3.329972,24.8,57,0
2025-12-22T09:56:20,3.265059,24.8,57,0
2025-12-22T09:56:25,3.263767,24.8,57,0
2025-12-22T09:56:30,3.267213,24.8,57,0
2025-12-22T09:56:35,3.265489,24.8,57,0
2025-12-22T09:56:40,3.278025,24.8,57,0
2025-12-22T09:56:45,3.27153,24.8,57,0
2025-12-22T09:56:50,3.273259,24.8,57,0
2025-12-22T09:56:55,3.262477,24.8,57,0
2025-12-22T09:57:00,3.265059,24.8,57,0
2025-12-22T09:57:05,3.263337,24.8,57,0
2025-12-22T09:57:10,3.261188,24.8,57,0
2025-12-22T09:57:15,3.321059,24.8,57,0
2025-12-22T09:57:20,3.263767,24.8,57,0
2025-12-22T09:57:25,3.299411,24.8,57,0
2025-12-22T09:57:30,3.25904,24.8,57,0
2025-12-22T09:57:35,3.260328,24.8,57,0
2025-12-22T09:57:40,3.27153,24.8,57,0
2025-12-22T09:57:45,3.267644,24.8,57,0
2025-12-22T09:57:50,3.260758,24.8,57,0
2025-12-22T09:57:55,3.268076,24.8,57,0
2025-12-22T09:58:00,3.253899,24.8,57,0
2025-12-22T09:58:05,3.26592,24.8,57,0
2025-12-22T09:58:10,3.26937,24.8,57,0
2025-12-22T09:58:15,3.251333,24.8,57,0
2025-12-22T09:58:20,3.263337,24.8,57,0
2025-12-22T09:58:25,3.264628,24.8,57,0
2025-12-22T09:58:30,3.25904,24.8,57,0
2025-12-22T09:58:35,3.266782,24.8,57,0
2025-12-22T09:58:40,3.261188,24.8,57,0
2025-12-22T09:58:45,3.252188,24.8,57,0
2025-12-22T09:58:50,3.263337,24.8,57,0
2025-12-22T09:58:55,3.265489,24.8,57,0
2025-12-22T09:59:00,3.255183,24.8,57,0
2025-12-22T09:59:05,3.260758,24.8,57,0
2025-12-22T09:59:10,3.261617,24.8,57,0
2025-12-22T09:59:15,3.255611,24.8,57,0
2025-12-22T09:59:20,3.281499,24.8,57,0
2025-12-22T09:59:25,3.265489,24.8,57,0
2025-12-22T09:59:30,3.266351,24.8,57,0
2025-12-22T09:59:35,3.268076,24.8,57,0
2025-12-22T09:59:40,3.25947,24.8,57,0
2025-12-22T09:59:45,3.270233,24.8,57,0
2025-12-22T09:59:50,3.244511,24.8,57,0
2025-12-22T09:59:55,3.272394,24.8,57,0
2025-12-22T10:00:00,3.256468,24.8,57,0
2025-12-22T10:00:05,3.276724,24.8,57,0
2025-12-22T10:00:10,3.260758,24.8,57,0
2025-12-22T10:00:15,3.256468,24.8,57,0
2025-12-22T10:00:20,3.264197,24.8,57,0
2025-12-22T10:00:25,3.264197,24.8,57,0
2025-12-22T10:00:30,3.272827,24.8,57,0
2025-12-22T10:00:35,3.261188,24.8,57,0
2025-12-22T10:00:40,3.263767,24.8,57,0
2025-12-22T10:00:45,3.261617,24.8,57,0
2025-12-22T10:00:50,3.253899,24.8,57,0
2025-12-22T10:00:55,3.253899,24.8,57,0
2025-12-22T10:01:00,3.256468,24.8,57,0
2025-12-22T10:01:05,3.253043,24.8,57,0
2025-12-22T10:01:10,3.253899,24.8,57,0
2025-12-22T10:01:15,3.262477,24.8,57,0
2025-12-22T10:01:20,3.263337,24.8,57,0
2025-12-22T10:01:25,3.257325,24.8,57,0
2025-12-22T10:01:30,3.266351,24.8,57,0
2025-12-22T10:01:35,3.25904,24.8,57,0
2025-12-22T10:01:40,3.247919,24.8,57,0
2025-12-22T10:01:45,3.254755,24.8,57,0
2025-12-22T10:01:50,3.255183,24.8,57,0
2025-12-22T10:01:55,3.258611,24.8,57,0
2025-12-22T10:02:00,3.252188,24.8,57,0
2025-12-22T10:02:05,3.235173,24.8,57,0
2025-12-22T10:02:10,3.248772,24.8,57,0
2025-12-22T10:02:15,3.259899,24.8,57,0
2025-12-22T10:02:20,3.259899,24.8,57,0
2025-12-22T10:02:25,3.245788,24.8,57,0
2025-12-22T10:02:30,3.257325,24.8,57,0
2025-12-22T10:02:35,3.263337,24.8,57,0
2025-12-22T10:02:40,3.257325,24.8,57,0
2025-12-22T10:02:45,3.254755,24.8,57,0
2025-12-22T10:02:50,3.253471,24.8,57,0
2025-12-22T10:02:55,3.252188,24.8,57,0
2025-12-22T10:03:00,3.254755,24.8,57,0
2025-12-22T10:03:05,3.254326,24.8,57,0
2025-12-22T10:03:10,3.260758,24.8,57,0
2025-12-22T10:03:15,3.259899,24.8,57,0
2025-12-22T10:03:20,3.259899,24.8,57,0
2025-12-22T10:03:25,3.25947,24.8,57,0
2025-12-22T10:03:30,3.260758,24.8,57,0
2025-12-22T10:03:35,3.254326,24.8,57,0
2025-12-22T10:03:40,3.250479,24.8,57,0
2025-12-22T10:03:45,3.251333,24.8,57,0
2025-12-22T10:03:50,3.260328,24.8,57,0
2025-12-22T10:03:55,3.250479,24.8,57,0
2025-12-22T10:04:00,3.250906,24.8,57,0
2025-12-22T10:04:05,3.257753,24.8,57,0
2025-12-22T10:04:10,3.255611,24.8,57,0
2025-12-22T10:04:15,3.264197,24.8,57,0
2025-12-22T10:04:20,3.256896,24.8,57,0
2025-12-22T10:04:25,3.257753,24.8,57,0
2025-12-22T10:04:30,3.253899,24.8,57,0
2025-12-22T10:04:35,3.255611,24.8,57,0
2025-12-22T10:04:40,3.263337,24.8,57,0
2025-12-22T10:04:45,3.252188,24.8,57,0
2025-12-22T10:04:50,3.257753,24.8,57,0
2025-12-22T10:04:55,3.250479,24.8,57,0
2025-12-22T10:05:00,3.256896,24.8,57,0
2025-12-22T10:05:05,3.265059,24.8,57,0
2025-12-22T10:05:10,3.255183,24.8,57,0
2025-12-22T10:05:15,3.253899,24.8,57,0
2025-12-22T10:05:20,3.262907,24.8,57,0
2025-12-22T10:05:25,3.238987,24.8,57,0
2025-12-22T10:05:30,3.25904,24.8,57,0
2025-12-22T10:05:35,3.256039,24.8,57,0
2025-12-22T10:05:40,3.258183,24.8,57,0
2025-12-22T10:05:45,3.25947,24.8,57,0
2025-12-22T10:05:50,3.25947,24.8,57,0
2025-12-22T10:05:55,3.258183,24.8,57,0
2025-12-22T10:06:00,3.265059,24.8,57,0
2025-12-22T10:06:05,3.258611,24.8,57,0
2025-12-22T10:06:10,3.256468,24.8,57,0
2025-12-22T10:06:15,3.260758,24.8,57,0
2025-12-22T10:06:20,3.262047,24.8,57,0
2025-12-22T10:06:25,3.313962,24.8,57,0
2025-12-22T10:06:30,3.25947,24.8,57,0
2025-12-22T10:06:35,3.258611,24.8,57,0
2025-12-22T10:06:40,3.255183,24.8,57,0
2025-12-22T10:06:45,3.258183,24.8,57,0
2025-12-22T10:06:50,3.255611,24.8,57,0
2025-12-22T10:06:55,3.268076,24.8,57,0
2025-12-22T10:07:00,3.25904,24.8,57,0
2025-12-22T10:07:05,3.264197,24.8,57,0
2025-12-22T10:07:10,3.261617,24.8,57,0
2025-12-22T10:07:15,3.256039,24.8,57,0
2025-12-22T10:07:20,3.253471,24.8,57,0
2025-12-22T10:07:25,3.251333,24.8,57,0
2025-12-22T10:07:30,3.257325,24.8,57,0
2025-12-22T10:07:35,3.258611,24.8,57,0
2025-12-22T10:07:40,3.282368,24.8,57,0
2025-12-22T10:07:45,3.254755,24.8,57,0
2025-12-22T10:07:50,3.257753,24.8,57,0
2025-12-22T10:07:55,3.257325,24.8,57,0
2025-12-22T10:08:00,3.267644,24.8,57,0
2025-12-22T10:08:05,3.261617,24.8,57,0
2025-12-22T10:08:10,3.25947,24.8,57,0
2025-12-22T10:08:15,3.257325,24.8,57,0
2025-12-22T10:08:20,3.257325,24.8,57,0
2025-12-22T10:08:25,3.250906,24.8,57,0
2025-12-22T10:08:30,3.253899,24.8,57,0
2025-12-22T10:08:35,3.251761,24.8,57,0
2025-12-22T10:08:40,3.255611,24.8,57,0
2025-12-22T10:08:45,3.252615,24.8,57,0
2025-12-22T10:08:50,3.260758,24.8,57,0
2025-12-22T10:08:55,3.258183,24.8,57,0
2025-12-22T10:09:00,3.256039,24.8,57,0
2025-12-22T10:09:05,3.259899,24.8,57,0
2025-12-22T10:09:10,3.261617,24.8,57,0
2025-12-22T10:09:15,3.261188,24.8,57,0
2025-12-22T10:09:20,3.252615,24.8,57,0
2025-12-22T10:09:25,3.254326,24.8,57,0
2025-12-22T10:09:30,3.254755,24.8,57,0
2025-12-22T10:09:35,3.253043,24.8,57,0
2025-12-22T10:09:40,3.255183,24.8,57,0
2025-12-22T10:09:45,3.253899,24.8,57,0
2025-12-22T10:09:50,3.257325,24.8,56,0
2025-12-22T10:09:55,3.25947,24.8,56,0
2025-12-22T10:10:00,3.262047,24.8,56,0
2025-12-22T10:10:05,3.256039,24.8,56,0
2025-12-22T10:10:10,3.251761,24.8,56,0
2025-12-22T10:10:15,3.266782,24.8,56,0
2025-12-22T10:10:20,3.255611,24.8,56,0
2025-12-22T10:10:25,3.256468,24.8,56,0
2025-12-22T10:10:30,3.253899,24.8,56,0
2025-12-22T10:10:35,3.251761,24.8,56,0
2025-12-22T10:10:40,3.25904,24.8,56,0
2025-12-22T10:10:45,3.255611,24.8,56,0
2025-12-22T10:10:50,3.253899,24.8,56,0
2025-12-22T10:10:55,3.255611,24.8,56,0
2025-12-22T10:11:00,3.256896,24.8,56,0
2025-12-22T10:11:05,3.263337,24.8,56,0
2025-12-22T10:11:10,3.253043,24.8,56,0
2025-12-22T10:11:15,3.251333,24.8,56,0
2025-12-22T10:11:20,3.257325,24.8,56,0
2025-12-22T10:11:25,3.253471,24.8,56,0
2025-12-22T10:11:30,3.250906,24.8,56,0
2025-12-22T10:11:35,3.253471,24.8,56,0
2025-12-22T10:11:40,3.258183,24.8,56,0
2025-12-22T10:11:45,3.255611,24.8,56,0
2025-12-22T10:11:50,3.255611,24.8,56,0
2025-12-22T10:11:55,3.253899,24.8,56,0
2025-12-22T10:12:00,3.22968,24.8,56,0
2025-12-22T10:12:05,3.250052,24.8,56,0
2025-12-22T10:12:10,3.261617,24.8,56,0
2025-12-22T10:12:15,3.250906,24.8,56,0
2025-12-22T10:12:20,3.254326,24.8,56,0
2025-12-22T10:12:25,3.257325,24.8,56,0
2025-12-22T10:12:30,3.251761,24.8,57,0
2025-12-22T10:12:35,3.253899,24.8,56,0
2025-12-22T10:12:40,3.260328,24.8,56,0
2025-12-22T10:12:45,3.272827,24.8,56,0
2025-12-22T10:12:50,3.255183,24.8,56,0
2025-12-22T10:12:55,3.25904,24.8,56,0
2025-12-22T10:13:00,3.256039,24.8,56,0
2025-12-22T10:13:05,3.251761,24.8,56,0
2025-12-22T10:13:10,3.254755,24.8,56,0
2025-12-22T10:13:15,3.266782,24.8,56,0
2025-12-22T10:13:20,3.253899,24.8,56,0
2025-12-22T10:13:25,3.252188,24.8,56,0
2025-12-22T10:13:30,3.281064,24.8,56,0
2025-12-22T10:13:35,3.25904,24.8,56,0
2025-12-22T10:13:40,3.25947,24.8,56,0
2025-12-22T10:13:45,3.260328,24.8,56,0
2025-12-22T10:13:50,3.254755,24.8,56,0
2025-12-22T10:13:55,3.260758,24.8,56,0
2025-12-22T10:14:00,3.249625,24.8,56,0
2025-12-22T10:14:05,3.249198,24.8,56,0
2025-12-22T10:14:10,3.253899,24.8,56,0
2025-12-22T10:14:15,3.253043,24.8,56,0
2025-12-22T10:14:20,3.252615,24.8,56,0
2025-12-22T10:14:25,3.252188,24.8,56,0
2025-12-22T10:14:30,3.265059,24.8,56,0
2025-12-22T10:14:35,3.256468,24.8,56,0
2025-12-22T10:14:40,3.251761,24.8,56,0
2025-12-22T10:14:45,3.254326,24.8,56,0
2025-12-22T10:14:50,3.256039,24.8,56,0
2025-12-22T10:14:55,3.249198,24.8,56,0
2025-12-22T10:15:00,3.250479,24.8,56,0
2025-12-22T10:15:05,3.253899,24.8,56,0
2025-12-22T10:15:10,3.253043,24.8,56,0
2025-12-22T10:15:15,3.248772,24.8,56,0
2025-12-22T10:15:20,3.253043,24.8,56,0
2025-12-22T10:15:25,3.253043,24.8,56,0
2025-12-22T10:15:30,3.256468,24.8,56,0
2025-12-22T10:15:35,3.264197,24.8,56,0
2025-12-22T10:15:40,3.256896,24.8,56,0
2025-12-22T10:15:45,3.255183,24.8,56,0
2025-12-22T10:15:50,3.246214,24.8,56,0
2025-12-22T10:15:55,3.250479,24.8,56,0
2025-12-22T10:16:00,3.251761,24.8,56,0
2025-12-22T10:16:05,3.248772,24.8,56,0
2025-12-22T10:16:10,3.237292,24.8,56,0
2025-12-22T10:16:15,3.258611,24.8,56,0
2025-12-22T10:16:20,3.253471,24.8,56,0
2025-12-22T10:16:25,3.268076,24.8,56,0
2025-12-22T10:16:30,3.258183,24.8,56,0
2025-12-22T10:16:35,3.255183,24.8,56,0
2025-12-22T10:16:40,3.256896,24.8,56,0
2025-12-22T10:16:45,3.248345,24.8,56,0
2025-12-22T10:16:50,3.252615,24.8,56,0
2025-12-22T10:16:55,3.251761,24.8,56,0
2025-12-22T10:17:00,3.250479,24.8,56,0
2025-12-22T10:17:05,3.273259,24.8,56,0
2025-12-22T10:17:10,3.254755,24.8,56,0
2025-12-22T10:17:15,3.254326,24.8,56,0
2025-12-22T10:17:20,3.255611,24.8,56,0
2025-12-22T10:17:25,3.263767,24.8,56,0
2025-12-22T10:17:30,3.250906,24.8,56,0
2025-12-22T10:17:35,3.256039,24.8,56,0
2025-12-22T10:17:40,3.22968,24.8,56,0
2025-12-22T10:17:45,3.234751,24.8,56,0
2025-12-22T10:17:50,3.248772,24.8,56,0
2025-12-22T10:17:55,3.247919,24.8,56,0
2025-12-22T10:18:00,3.250906,24.8,56,0
2025-12-22T10:18:05,3.250479,24.8,56,0
2025-12-22T10:18:10,3.253043,24.8,56,0
2025-12-22T10:18:15,3.256896,24.8,56,0
2025-12-22T10:18:20,3.254755,24.8,56,0
2025-12-22T10:18:25,3.250052,24.8,56,0
2025-12-22T10:18:30,3.256468,24.8,56,0
2025-12-22T10:18:35,3.252188,24.8,56,0
2025-12-22T10:18:40,3.249198,24.8,56,0
2025-12-22T10:18:45,3.250052,24.8,56,0
2025-12-22T10:18:50,3.258611,24.8,56,0
2025-12-22T10:18:55,3.244511,24.8,56,0
2025-12-22T10:19:00,3.249198,24.8,56,0
2025-12-22T10:19:05,3.253899,24.8,56,0
2025-12-22T10:19:10,3.257325,24.8,56,0
2025-12-22T10:19:15,3.252615,24.8,56,0
2025-12-22T10:19:20,3.251333,24.8,56,0
2025-12-22T10:19:25,3.252188,24.8,56,0
2025-12-22T10:19:30,3.254755,24.8,56,0
2025-12-22T10:19:35,3.258611,24.8,56,0
2025-12-22T10:19:40,3.249198,24.8,56,0
2025-12-22T10:19:45,3.251333,24.8,56,0
2025-12-22T10:19:50,3.250052,24.8,56,0
2025-12-22T10:19:55,3.251333,24.8,56,0
2025-12-22T10:20:00,3.255611,24.8,56,0
2025-12-22T10:20:05,3.251333,24.8,56,0
2025-12-22T10:20:10,3.255183,24.8,56,0
2025-12-22T10:20:15,3.253899,24.8,56,0
2025-12-22T10:20:20,3.275424,24.8,56,0
2025-12-22T10:20:25,3.261188,24.8,56,0
2025-12-22T10:20:30,3.245788,24.8,56,0
2025-12-22T10:20:35,3.249625,24.8,56,0
2025-12-22T10:20:40,3.255183,24.8,56,0
2025-12-22T10:20:45,3.253043,24.8,56,0
2025-12-22T10:20:50,3.249198,24.8,56,0
2025-12-22T10:20:55,3.250479,24.8,56,0
2025-12-22T10:21:00,3.229258,24.8,56,0
2025-12-22T10:21:05,3.252615,24.8,56,0
2025-12-22T10:21:10,3.255183,24.8,56,0
2025-12-22T10:21:15,3.256896,24.8,56,0
2025-12-22T10:21:20,3.244936,24.8,56,0
2025-12-22T10:21:25,3.298094,24.8,56,0
2025-12-22T10:21:30,3.257753,24.8,56,0
2025-12-22T10:21:35,3.251761,24.8,56,0
2025-12-22T10:21:40,3.248772,24.8,56,0
2025-12-22T10:21:45,3.250479,24.8,56,0
2025-12-22T10:21:50,3.252188,24.8,56,0
2025-12-22T10:21:55,3.251761,24.8,56,0
2025-12-22T10:22:00,3.254326,24.8,56,0
2025-12-22T10:22:05,3.254755,24.8,56,0
2025-12-22T10:22:10,3.264197,24.8,56,0
2025-12-22T10:22:15,3.257753,24.8,56,0
2025-12-22T10:22:20,3.255611,24.8,56,0
2025-12-22T10:22:25,3.250052,24.8,56,0
2025-12-22T10:22:30,3.250906,24.8,56,0
2025-12-22T10:22:35,3.247066,24.8,56,0
2025-12-22T10:22:40,3.256468,24.8,56,0
2025-12-22T10:22:45,3.250906,24.8,56,0
2025-12-22T10:22:50,3.251761,24.8,56,0
2025-12-22T10:22:55,3.253471,24.8,56,0
2025-12-22T10:23:00,3.254755,24.8,56,0
2025-12-22T10:23:05,3.253899,24.8,56,0
2025-12-22T10:23:10,3.247919,24.8,56,0
2025-12-22T10:23:15,3.264197,24.8,56,0
2025-12-22T10:23:20,3.249198,24.8,56,0
2025-12-22T10:23:25,3.247066,24.8,56,0
2025-12-22T10:23:30,3.253899,24.8,56,0
2025-12-22T10:23:35,3.255183,24.8,56,0
2025-12-22T10:23:40,3.250479,24.8,56,0
2025-12-22T10:23:45,3.251761,24.8,56,0
2025-12-22T10:23:50,3.250479,24.8,56,0
2025-12-22T10:23:55,3.258611,24.8,56,0
2025-12-22T10:24:00,3.256896,24.8,56,0
2025-12-22T10:24:05,3.256039,24.8,56,0
2025-12-22T10:24:10,3.253471,24.8,56,0
2025-12-22T10:24:15,3.251333,24.8,56,0
2025-12-22T10:24:20,3.249198,24.8,56,0
2025-12-22T10:24:25,3.255611,24.8,56,0
2025-12-22T10:24:30,3.254755,24.8,56,0
2025-12-22T10:24:35,3.247493,24.8,56,0
2025-12-22T10:24:40,3.256468,24.8,56,0
2025-12-22T10:24:45,3.251333,24.8,56,0
2025-12-22T10:24:50,3.246214,24.8,56,0
2025-12-22T10:24:55,3.261188,24.8,56,0
2025-12-22T10:25:00,3.255183,24.8,56,0
2025-12-22T10:25:05,3.250906,24.8,56,0
2025-12-22T10:25:10,3.251333,24.8,56,0
2025-12-22T10:25:15,3.248345,24.8,56,0
2025-12-22T10:25:20,3.251761,24.8,56,0
2025-12-22T10:25:25,3.245788,24.8,56,0
2025-12-22T10:25:30,3.248345,24.8,56,0
2025-12-22T10:25:35,3.247919,24.8,56,0
2025-12-22T10:25:40,3.260758,24.8,56,0
2025-12-22T10:25:45,3.252615,24.8,56,0
2025-12-22T10:25:50,3.241534,24.8,56,0
2025-12-22T10:25:55,3.260758,24.7,56,0
2025-12-22T10:26:00,3.250479,24.6,56,0
2025-12-22T10:26:05,3.249198,24.6,56,0
2025-12-22T10:26:10,3.254326,24.5,56,0
2025-12-22T10:26:15,3.278459,24.5,56,0
2025-12-22T10:26:20,3.24664,24.5,56,0
2025-12-22T10:26:25,3.250479,24.5,56,0
2025-12-22T10:26:30,3.247066,24.5,56,0
2025-12-22T10:26:35,3.248772,24.5,56,0
2025-12-22T10:26:40,3.24664,24.5,56,0
2025-12-22T10:26:45,3.255611,24.5,56,0
2025-12-22T10:26:50,3.250906,24.5,56,0
2025-12-22T10:26:55,3.242384,24.6,56,0
2025-12-22T10:27:00,3.244085,24.6,56,0
2025-12-22T10:27:05,3.254755,24.6,56,0
2025-12-22T10:27:10,3.270233,24.6,56,0
2025-12-22T10:27:15,3.253471,24.6,56,0
2025-12-22T10:27:20,3.24366,24.7,56,0
2025-12-22T10:27:25,3.250479,24.7,56,0
2025-12-22T10:27:30,3.244936,24.7,56,0
2025-12-22T10:27:35,3.248345,24.6,56,0
2025-12-22T10:27:40,3.247493,24.6,56,0
2025-12-22T10:27:45,3.226308,24.6,56,0
2025-12-22T10:27:50,3.248345,24.6,56,0
2025-12-22T10:27:55,3.251333,24.6,56,0
2025-12-22T10:28:00,3.24664,24.6,56,0
2025-12-22T10:28:05,3.239412,24.5,56,0
2025-12-22T10:28:10,3.236021,24.5,56,0
2025-12-22T10:28:15,3.244085,24.5,56,0
2025-12-22T10:28:20,3.257325,24.5,56,0
2025-12-22T10:28:25,3.244085,24.5,56,0
2025-12-22T10:28:30,3.252615,24.5,56,0
2025-12-22T10:28:35,3.242384,24.5,56,0
2025-12-22T10:28:40,3.245788,24.5,56,0
2025-12-22T10:28:45,3.239836,24.5,56,0
2025-12-22T10:28:50,3.24196,24.5,56,0
2025-12-22T10:28:55,3.244085,24.5,56,0
2025-12-22T10:29:00,3.245788,24.5,56,0
2025-12-22T10:29:05,3.244085,24.5,56,0
2025-12-22T10:29:10,3.230102,24.5,56,0
2025-12-22T10:29:15,3.249625,24.5,56,0
2025-12-22T10:29:20,3.24196,24.5,56,0
2025-12-22T10:29:25,3.267644,24.5,56,0
2025-12-22T10:29:30,3.249198,24.5,56,0
2025-12-22T10:29:35,3.257325,24.5,56,0
2025-12-22T10:29:40,3.225886,24.5,56,0
2025-12-22T10:29:45,3.245788,24.5,56,0
2025-12-22T10:29:50,3.242809,24.5,55,0
2025-12-22T10:29:55,3.247493,24.5,56,0
2025-12-22T10:30:00,3.264628,24.5,55,0
2025-12-22T10:30:05,3.238563,24.5,55,0
2025-12-22T10:30:10,3.240685,24.5,55,0
2025-12-22T10:30:15,3.250052,24.5,55,0
2025-12-22T10:30:20,3.261617,24.5,55,0
2025-12-22T10:30:25,3.247919,24.5,55,0
2025-12-22T10:30:30,3.240685,24.5,55,0
2025-12-22T10:30:35,3.247493,24.5,55,0
2025-12-22T10:30:40,3.243234,24.5,55,0
2025-12-22T10:30:45,3.249198,24.5,55,0
2025-12-22T10:30:50,3.24196,24.5,55,0
2025-12-22T10:30:55,3.24026,24.5,55,0
2025-12-22T10:31:00,3.242384,24.5,55,0
2025-12-22T10:31:05,3.242809,24.5,55,0
2025-12-22T10:31:10,3.24026,24.5,55,0
2025-12-22T10:31:15,3.248772,24.5,55,0
2025-12-22T10:31:20,3.244936,24.5,55,0
2025-12-22T10:31:25,3.246214,24.5,55,0
2025-12-22T10:31:30,3.245788,24.5,55,0
2025-12-22T10:31:35,3.24111,24.5,55,0
2025-12-22T10:31:40,3.235173,24.5,55,0
2025-12-22T10:31:45,3.244936,24.5,55,0
2025-12-22T10:31:50,3.234327,24.5,55,0
2025-12-22T10:31:55,3.241534,24.5,55,0
2025-12-22T10:32:00,3.245788,24.5,55,0
2025-12-22T10:32:05,3.239836,24.5,55,0
2025-12-22T10:32:10,3.242809,24.5,55,0
2025-12-22T10:32:15,3.238987,24.5,55,0
2025-12-22T10:32:20,3.240685,24.5,55,0
2025-12-22T10:32:25,3.25904,24.5,55,0
2025-12-22T10:32:30,3.253899,24.5,55,0
2025-12-22T10:32:35,3.253043,24.5,55,0
2025-12-22T10:32:40,3.248772,24.5,55,0
2025-12-22T10:32:45,3.244511,24.5,55,0
2025-12-22T10:32:50,3.247066,24.5,55,0
2025-12-22T10:32:55,3.246214,24.5,55,0
2025-12-22T10:33:00,3.233059,24.5,55,0
2025-12-22T10:33:05,3.24111,24.5,55,0
2025-12-22T10:33:10,3.248345,24.5,55,0
2025-12-22T10:33:15,3.24196,24.5,55,0
2025-12-22T10:33:20,3.246214,24.5,55,0
2025-12-22T10:33:25,3.255183,24.5,55,0
2025-12-22T10:33:30,3.253471,24.5,55,0
2025-12-22T10:33:35,3.242809,24.5,55,0
2025-12-22T10:33:40,3.249198,24.5,55,0
2025-12-22T10:33:45,3.247493,24.5,55,0
2025-12-22T10:33:50,3.233904,24.5,55,0
2025-12-22T10:33:55,3.236444,24.5,55,0
2025-12-22T10:34:00,3.24196,24.5,55,0
2025-12-22T10:34:05,3.240685,24.5,55,0
2025-12-22T10:34:10,3.236867,24.5,55,0
2025-12-22T10:34:15,3.262477,24.5,55,0
2025-12-22T10:34:20,3.237715,24.5,55,0
2025-12-22T10:34:25,3.231791,24.5,55,0
2025-12-22T10:34:30,3.236444,24.5,55,0
